delta_difference,estimated_shrink_ratio,privileged_estimated_mean_abs_delta,privileged_estimated_mean_delta,privileged_estimated_total_abs_delta,privileged_estimated_total_signed_delta,projection_alpha_weighted_mean,token,token_level_logged,trust_region_count,trust_region_mean_abs_delta,trust_region_mean_delta,trust_region_total_abs_delta,trust_region_total_signed_delta
0.00095875608719561,0.984375,0.1151894110094617,-0.06136038958051918,92.38190762958828,-49.211032443576386,0.984375,?,true,802.0,0.11338957646243887,-0.06040163349332357,90.93844032287598,-48.44211006164551
-0.0009363531605680875,0.984375,0.08544576823818757,0.05992660227635752,88.09458705357139,61.78432694692461,0.984375,'s,true,1031.0,0.08411067810946593,0.058990249115789435,86.71810913085938,60.818946838378906
-0.000499118672834982,0.9843750000000003,0.11156450521784803,0.03194359506143942,87.24344308035715,24.97989133804563,0.984375,there,true,782.0,0.10982130982381913,0.03144447638860444,85.88026428222656,24.589580535888672
-0.00012245723638442448,0.984375,0.05997593959728101,0.007837263128603153,87.02508835565474,11.371868799603176,0.984375,.ĊĊ,true,1451.0,0.05903881554107351,0.0077148058922187285,85.66532135009766,11.194183349609375
-3.3680070543204e-05,0.984375,0.060395899325734866,0.0021555245147650507,86.84930323040673,3.099644252232143,0.984375,ĊĊ,true,1438.0,0.059452213398770264,0.0021218444442218467,85.49228286743164,3.0512123107910156
0.0008259508807267474,0.9843749999999999,0.13565689466183714,-0.05286085636651164,84.37858847966271,-32.87945265997024,0.984375,maybe,true,622.0,0.13353725568274594,-0.05203490548578489,83.06017303466797,-32.3657112121582
-0.0003552566568377942,0.9843750000000002,0.09205210019257225,0.022736426037619085,84.04356747581846,20.758356972346224,0.984375,Let,true,913.0,0.09061378612706329,0.02238116938078129,82.73038673400879,20.43400764465332
-0.0006056159078556,0.9843750000000001,0.09568183517591279,0.038759418102758576,77.11955915178571,31.24009099082341,0.984375,it,true,806.0,0.09418680650128916,0.038153802194902976,75.91456604003906,30.751964569091797
-0.0003479794020742784,0.9843750000000001,0.054058716343772455,0.02227068173275395,76.43902491009425,31.490743970114085,0.984375,and,true,1414.0,0.053214048900901006,0.02192270233067967,75.24466514587402,30.998701095581055
8.802887572869223e-05,0.9843750000000001,0.019910929428443882,-0.005633848046636336,76.03983948722718,-21.515665690104168,0.984375,=,true,3819.0,0.019599821156124447,-0.0055458191709076435,74.85171699523926,-21.17948341369629
-0.00031639353881494914,0.9843749999999999,0.03444187500088073,0.02024918648415658,72.7412400018601,42.76628185453869,0.984375,(,true,2112.0,0.033903720703991974,0.01993279294534163,71.60465812683105,42.09805870056152
-7.698616665605118e-05,0.9843750000000001,0.02887102033454825,0.004927114665987295,66.31673370845733,11.317582387772816,0.984375,of,true,2297.0,0.02841991064182094,0.0048501284993312434,65.2805347442627,11.140745162963867
-5.513090331645725e-05,0.9843750000000001,0.07915341676762602,0.0035283778122532825,60.47321041046628,2.695680648561508,0.984375,but,true,764.0,0.07791664463063185,0.0034732469089368253,59.528316497802734,2.6535606384277344
0.0025858137574660267,0.9843749999999999,0.2053230822481451,-0.16549208047782493,53.58932446676587,-43.193433004712304,0.984375,However,true,261.0,0.20211490908801785,-0.1629062667203589,52.751991271972656,-42.51853561401367
4.822979214292016e-05,0.984375,0.013404960904309357,-0.0030867066971469004,51.836983816964285,-11.936294797867063,0.984375,\,true,3867.0,0.013195508390179524,-0.00303847690500398,51.02703094482422,-11.74979019165039
-0.00017737041013606014,0.984375,0.06864618261039038,0.011351706248707877,47.43451218377975,7.844029017857143,0.984375,I,true,691.0,0.06757358600710305,0.011174335838571817,46.6933479309082,7.721466064453125
-3.834070849969727e-05,0.9843749999999999,0.051642166940789484,0.0024538053439806117,47.09765625000001,2.2378704737103177,0.984375,then,true,912.0,0.050835258082339636,0.0024154646354809144,46.36175537109375,2.2029037475585938
0.00010175288157144788,0.9843750000000001,0.031041576290248226,-0.0065121844205726954,43.55133153521826,-9.136594742063492,0.984375,f,true,1403.0,0.030556551660713093,-0.006410431539001248,42.87084197998047,-8.99383544921875
0.0009118452054089274,0.9843750000000002,0.09952298630025164,-0.05835809314617235,43.392022026909714,-25.444128611731145,0.984375,so,true,436.0,0.09796793963931022,-0.057446247940763424,42.71402168273926,-25.04656410217285
-0.0009312970585101527,0.9843750000000001,0.10899668749686055,0.05960301174465038,43.05369156125992,23.5431896391369,0.984375,For,true,395.0,0.10729361425472211,0.05867171468614023,42.380977630615234,23.17532730102539
-0.0015120188724262462,0.984375,0.11637740467563837,0.09676920783527972,42.82688492063492,35.61106848338294,0.984375,would,true,368.0,0.11455900772758153,0.09525718896285347,42.15771484375,35.05464553833008
-6.460404570310645e-05,0.9843750000000001,0.03412861392529622,0.004134658924998843,40.98846532428076,4.965725368923611,0.984375,|,true,1201.0,0.03359535433271346,0.004070054879295737,40.34802055358887,4.88813591003418
0.0009686586894686253,0.984375,0.0806248527405754,-0.061994156125992066,40.3124263702877,-30.99707806299603,0.984375,:ĊĊ,true,500.0,0.0793650894165039,-0.06102549743652344,39.68254470825195,-30.51274871826172
0.00324114821772159,0.9843750000000001,0.2563410411769538,-0.20743348593418257,40.24554346478175,-32.567057291666664,0.984375,If,true,157.0,0.2523357124085639,-0.20419233771646098,39.61670684814453,-32.058197021484375
0.001375588987953022,0.9843749999999999,0.13482241630299355,-0.08803769522899298,40.04225764198908,-26.147195483010915,0.984375,Alternatively,true,297.0,0.13271581604825927,-0.08666210624103995,39.41659736633301,-25.738645553588867
-0.00010393128179404278,0.9843749999999998,0.12425821192995222,0.006651602034818631,39.63836960565476,2.1218610491071432,0.984375,since,true,319.0,0.12231667736854673,0.006547670753024588,39.019020080566406,2.0887069702148438
0.00041432787823196884,0.9843750000000001,0.06599157073244098,-0.026516984206846124,36.88928803943451,-14.822994171626982,0.984375,with,true,559.0,0.06496045243974662,-0.026102656328614155,36.31289291381836,-14.591384887695312
7.472444097505766e-05,0.984375,0.06156765230787892,-0.0047823642224036735,30.968529110863095,-2.405529203869048,0.984375,can,true,503.0,0.06060565774056831,-0.004707639781428616,30.48464584350586,-2.3679428100585938
0.0003029632100585329,0.984375,0.06508686942230398,-0.019389645443746165,30.330481150793652,-9.035574776785714,0.984375,not,true,466.0,0.06406988708758048,-0.019086682233687632,29.8565673828125,-8.894393920898438
-0.00014665888768466973,0.984375,0.0494848317265771,0.009386168811818882,29.83935353112599,5.659859793526786,0.984375,$.,true,603.0,0.04871163123084933,0.009239509924134212,29.37311363220215,5.57142448425293
0.0001669484418992083,0.9843749999999999,0.019551131307948732,-0.010684700281549232,28.87702094184028,-15.781302315848215,0.984375,-,true,1477.0,0.019245644881262035,-0.010517751839650024,28.425817489624023,-15.534719467163086
0.00037282129268363315,0.984375,0.09404188876284805,-0.023860562731752535,28.682776072668656,-7.277471633184524,0.984375,such,true,305.0,0.09257248425092854,-0.023487741439068902,28.234607696533203,-7.163761138916016
3.385626836367511e-05,0.9843750000000001,0.06012029353211939,-0.0021668011752752174,27.955936492435516,-1.007562546502976,0.984375,set,true,465.0,0.05918091394568002,-0.0021329449069115423,27.51912498474121,-0.9918193817138672
0.00028211984868936266,0.9843749999999999,0.117802342193248,-0.018055670316119116,27.447945731026785,-4.206971183655754,0.984375,think,true,233.0,0.1159616805964785,-0.017773550467429754,27.019071578979492,-4.141237258911133
-2.4959453182650006e-05,0.9843749999999999,0.02257809352558036,0.0015974050036895936,27.40980554005456,1.9392496744791667,0.984375,to,true,1214.0,0.02222531081424317,0.0015724455505069436,26.98152732849121,1.9089488983154297
0.0006897632255756028,0.984375,0.06812525318287037,-0.04414484643683862,25.54696994357639,-16.554317413814484,0.984375,on,true,375.0,0.06706079610188802,-0.04345508321126302,25.147798538208008,-16.295656204223633
-0.0001136325963461771,0.9843750000000002,0.12854388465300556,0.007272486166155449,25.19460139198909,1.425407288566468,0.984375,let,true,196.0,0.12653538645530232,0.0071588535698092716,24.800935745239258,1.4031352996826172
-0.00012096477639597734,0.9843749999999999,0.01739417350739695,0.007741745689342503,24.978033156622022,11.117146809895834,0.984375,x,true,1436.0,0.017122389546343875,0.007620780912946525,24.587751388549805,10.943441390991211
0.0008012759314187726,0.984375,0.08853074749979488,-0.051281659610801555,23.549178834945437,-13.640921456473214,0.984375,Then,true,266.0,0.08714745457011058,-0.05048038367938278,23.181222915649414,-13.42778205871582
0.0019247713667199379,0.9843749999999999,0.18893641467644093,-0.12318536747007547,23.050242590525794,-15.028614831349207,0.984375,some,true,122.0,0.18598428319712154,-0.12126059610335553,22.690082550048828,-14.793792724609375
0.00014430560594098397,0.9843749999999999,0.04259651730164262,-0.009235558780222902,22.91692630828373,-4.968730623759921,0.984375,function,true,538.0,0.04193094671880446,-0.009091253174281918,22.558849334716797,-4.891094207763672
-0.0002131000684563126,0.984375,0.06657341102629402,0.013638404381204013,22.834679982018848,4.677972702752976,0.984375,as,true,343.0,0.06553320147900818,0.0134253043127477,22.477888107299805,4.604879379272461
-0.0003525373360273275,0.984375,0.08248043808869703,0.022562389505748882,22.51715959821429,6.159532335069445,0.984375,at,true,273.0,0.08119168124356113,0.022209852169721555,22.165328979492188,6.063289642333984
3.970787146216322e-05,0.9843750000000003,0.006016948954596108,-0.0025413037735784946,21.961863684275794,-9.275758773561506,0.984375,1,true,3650.0,0.005922934127180543,-0.0025015959021163314,21.618709564208984,-9.13082504272461
-0.000600401127960136,0.984375,0.048990161114358936,0.038425672189448694,20.575867668030753,16.138782319568453,0.984375,S,true,420.0,0.04822468984694708,0.03782527106148856,20.254369735717773,15.886613845825195
0.0002922464853741119,0.984375,0.026945312377784556,-0.01870377506394312,20.505382719494047,-14.233572823660714,0.984375,/,true,761.0,0.026524291871881673,-0.01841152857856901,20.184986114501953,-14.011173248291016
-0.0010231878106247982,0.984375,0.09209845171041174,0.06548401987998725,20.353757828000994,14.471968393477182,0.984375,no,true,221.0,0.09065941340243655,0.06446083206936246,20.035730361938477,14.245843887329102
-0.0004169356465549903,0.984375,0.12843558466500024,0.0266838813795194,19.650644453745038,4.082633851066468,0.984375,consider,true,153.0,0.12642877865460964,0.02626694573296441,19.343603134155273,4.018842697143555
0.0035456648759560616,0.9843750000000001,0.23362031851586118,-0.22692255206118905,19.62410675533234,-19.06149437313988,0.984375,question,true,84.0,0.22997000103905088,-0.223376887185233,19.317480087280273,-18.76365852355957
0.0019531350104063094,0.9843749999999999,0.15354915527093732,-0.12500064066600264,19.040095253596228,-15.500079442584326,0.984375,check,true,124.0,0.15114994971982895,-0.12304750565559633,18.74259376525879,-15.257890701293945
-0.00048228984230818187,0.9843749999999999,0.03370844594348156,0.030866549907723508,18.33739459325397,16.79140314980159,0.984375,subset,true,544.0,0.03318175147561466,0.030384260065415326,18.050872802734375,16.529037475585938
-0.00047847971256518435,0.984375,0.0919512554387237,0.030622701604171704,18.11439732142857,6.032672216021826,0.984375,problem,true,197.0,0.09051451707249365,0.03014422189160652,17.83135986328125,5.938411712646484
-0.0009813277270382392,0.984375,0.08710897624259548,0.06280497453044724,18.031558082217263,13.000629727802579,0.984375,each,true,207.0,0.08574789848880492,0.061823646803409,17.749814987182617,12.797494888305664
0.0019413728117386175,0.9843750000000001,0.15066207146921265,-0.12424785995127216,17.928786504836307,-14.785495334201388,0.984375,?ĊĊ,true,119.0,0.14830797660250625,-0.12230648713953354,17.648649215698242,-14.554471969604492
-0.0008903376910151251,0.984375,0.10396530370503236,0.05698161222496811,17.466171022445437,9.572910853794642,0.984375,The,true,168.0,0.10234084583464123,0.05609127453395298,17.193262100219727,9.423334121704102
-0.0002527599762416552,0.9843749999999999,0.0692342737514566,0.016176638479465863,17.447036985367063,4.076512896825397,0.984375,which,true,252.0,0.06815248822409009,0.015923878503224208,17.174427032470703,4.0128173828125
7.939682565340656e-05,0.9843749999999999,0.07718358900768736,-0.005081396841817969,16.90320599268353,-1.112825908358135,0.984375,take,true,219.0,0.07597759542944224,-0.005002000016164562,16.63909339904785,-1.095438003540039
0.0065889673548059635,0.984375,0.44333319089178463,-0.42169391070758255,16.40332806299603,-15.602674696180555,0.984375,actually,true,37.0,0.4364061097841005,-0.4151049433527766,16.14702606201172,-15.358882904052734
-0.0013883912312063207,0.984375,0.12207016956052401,0.08885703879720433,14.892560686383929,10.840558733258929,0.984375,any,true,122.0,0.12016282316114081,0.08746864756599801,14.65986442565918,10.671175003051758
0.00039116688402759253,0.984375,0.05401447931473584,-0.025034680577765932,14.475880456349206,-6.70929439484127,0.984375,number,true,268.0,0.0531705030754431,-0.02464351369373834,14.24969482421875,-6.604461669921875
-0.0003502743604582824,0.9843750000000001,0.07577039118985292,0.022417559069330174,14.472144717261907,4.281753782242063,0.984375,all,true,191.0,0.07458647882751145,0.02206728470887189,14.246017456054688,4.214851379394531
0.0002007204079882835,0.9843750000000002,0.03653218547696237,-0.012846106111250302,14.320616706969247,-5.035673595610119,0.984375,âĪ,true,392.0,0.03596137007888483,-0.012645385703262018,14.096857070922852,-4.956991195678711
-0.00034522048232640823,0.9843749999999999,0.03314604658062602,0.022094110868890002,14.186507936507937,9.456279451884921,0.984375,sum,true,428.0,0.03262813960280374,0.021748890386563594,13.96484375,9.308525085449219
0.0006087813043243601,0.984375,0.08613360172733982,-0.0389620034767591,14.125910683283731,-6.389768570188492,0.984375,even,true,164.0,0.08478776420035013,-0.03835322217243474,13.905193328857422,-6.289928436279297
0.00013473319786169204,0.9843749999999999,0.03558032122116269,-0.008622924663148216,14.125387524801587,-3.4233010912698414,0.984375,d,true,397.0,0.03502437870208202,-0.008488191465286524,13.904678344726562,-3.36981201171875
0.0007164413864548108,0.9843750000000001,0.04735275523849742,-0.04585224873310811,14.016415550595235,-13.572265625,0.984375,me,true,296.0,0.0466128684378959,-0.045135807346653296,13.797409057617188,-13.360198974609375
0.0008246415944249338,0.9843749999999999,0.14145289928657476,-0.05277706204319526,13.862384130084326,-5.172152080233135,0.984375,original,true,98.0,0.13924269773522202,-0.051952420448770326,13.645784378051758,-5.091337203979492
-6.074268470163298e-05,0.9843749999999998,0.011705625339266995,0.003887531820904463,13.648759145585316,4.532862103174604,0.984375,^,true,1166.0,0.011522724943340949,0.00382678913620283,13.435497283935547,4.4620361328125
1.1745108080389328e-05,0.9843749999999998,0.01955105991202375,-0.0007516869171449069,13.627088758680554,-0.5239257812500001,0.984375,n,true,697.0,0.01924557460089838,-0.0007399418090645176,13.414165496826172,-0.5157394409179688
3.4327978885243925e-05,0.9843750000000002,0.04429552365113743,-0.002196990648655639,13.421543666294642,-0.6656881665426586,0.984375,integral,true,303.0,0.043603406094088415,-0.002162662669770395,13.211832046508789,-0.6552867889404297
-0.0004710202494626371,0.9843749999999999,0.062793909881661,0.03014529596560847,13.18672107514881,6.330512152777779,0.984375,where,true,210.0,0.061812755039760046,0.029674275716145834,12.98067855834961,6.231597900390625
5.902588235247785e-05,0.984375,0.023554080963904014,-0.0037776564705585803,12.97829861111111,-2.0814887152777777,0.984375,z,true,551.0,0.023186048448843012,-0.0037186305882061024,12.7755126953125,-2.0489654541015625
-0.00045129392771655827,0.9843749999999999,0.05426697762716643,0.028882811373859552,12.698472764756945,6.758577861483135,0.984375,B,true,234.0,0.053419056101741955,0.028431517446142994,12.500059127807617,6.652975082397461
-0.000329144643406748,0.9843749999999999,0.03977372378090059,0.021065257178031722,12.648044162326388,6.698751782614087,0.984375,compact,true,318.0,0.03915225934682402,0.020736112534624974,12.450418472290039,6.594083786010742
0.0003599863783178038,0.9843750000000001,0.060167527157144754,-0.023039128212339558,12.575013175843253,-4.8151777963789675,0.984375,ÏĨ,true,209.0,0.05922740954531437,-0.022679141834021754,12.378528594970703,-4.739940643310547
-0.00019906489453935285,0.9843750000000001,0.06368654389566211,0.012740153250518691,12.546249147445435,2.5098101903521823,0.984375,has,true,197.0,0.06269144164729239,0.012541088355979339,12.350214004516602,2.4705944061279297
-2.410586987565107e-05,0.984375,0.010150946548720414,0.001542775672041665,12.069475446428571,1.8343602740575398,0.984375,),true,1189.0,0.009992338008896658,0.001518669802166014,11.880889892578125,1.8056983947753906
0.002471921124966525,0.9843749999999999,0.19628127740353954,-0.15820295199785644,10.991751534598214,-8.85936531187996,0.984375,suppose,true,56.0,0.19321438244410924,-0.15573103087288992,10.820005416870117,-8.720937728881836
-0.0003553103315869256,0.9843750000000002,0.04361020552683793,0.02273986122156352,10.771720765128968,5.61674572172619,0.984375,condition,true,247.0,0.042928796065481084,0.022384550889976595,10.603412628173828,5.528984069824219
5.8717892106519205e-06,0.9843749999999991,0.03864746511942232,-0.0003757945094817007,10.743995303199405,-0.10447087363591279,0.984375,:,true,278.0,0.038043598476931346,-0.00036992272027104876,10.576120376586914,-0.10283851623535156
0.00036178351538240783,0.984375,0.03280678790841995,-0.023154144984474052,10.596592494419642,-7.478788829985119,0.984375,be,true,323.0,0.03229418184735088,-0.022792361469091645,10.431020736694336,-7.361932754516602
0.002446130801960128,0.9843750000000001,0.1847505115327381,-0.15655237132544902,10.530779157366073,-8.923485165550595,0.984375,still,true,57.0,0.18186378479003906,-0.1541062405234889,10.366235733032227,-8.784055709838867
0.0005675767825033678,0.984375,0.09356571811667376,-0.036324914080215424,10.47936042906746,-4.068390376984127,0.984375,total,true,112.0,0.09210375377110072,-0.03575733729771206,10.315620422363281,-4.00482177734375
-3.586909471652196e-05,0.9843750000000001,0.029701816399204096,0.0022956220618574135,10.455039372519842,0.8080589657738095,0.984375,E,true,352.0,0.02923772551796653,0.0022597529671408915,10.291679382324219,0.7954330444335938
0.00011093126804338858,0.9843750000000001,0.026397064096445606,-0.007099601154776935,10.45323738219246,-2.811442057291666,0.984375,{,true,396.0,0.025984609969938646,-0.006988669886733546,10.289905548095703,-2.7675132751464844
0.0014376961444555608,0.9843749999999999,0.09826028076961975,-0.09201255324515527,10.120808919270834,-9.477292984250992,0.984375,determinant,true,103.0,0.09672496388259444,-0.09057485710069971,9.962671279907227,-9.32921028137207
0.0004580784769891537,0.984375,0.09555170814912736,-0.029317022527305826,9.841825939360119,-3.0196533203125,0.984375,an,true,103.0,0.09405871270929725,-0.028858944050316672,9.688047409057617,-2.972471237182617
0.0021234967624166046,0.9843749999999999,0.18027068756438872,-0.13590379279466194,9.374075753348214,-7.066997225322421,0.984375,write,true,52.0,0.17745395807119516,-0.13378029603224534,9.227605819702148,-6.956575393676758
-8.470929317785057e-06,0.9843750000000002,0.008705827393541421,0.0005421394763382503,9.175942072792658,0.5714150080605158,0.984375,2,true,1054.0,0.008569798840517338,0.0005336685470204652,9.032567977905273,0.5624866485595703
0.0013158263080061822,0.984375,0.1223606680760001,-0.08421288371239544,9.054689437624008,-6.231753394717262,0.984375,denomin,true,74.0,0.12044878263731261,-0.08289705740438925,8.913209915161133,-6.134382247924805
0.0005774818629585496,0.9843749999999999,0.08105542732007574,-0.03695883922934704,8.916097005208332,-4.065472315228175,0.984375,answer,true,110.0,0.07978893626819958,-0.03638135736638849,8.776782989501953,-4.001949310302734
7.110032902914957e-05,0.984375,0.04237394623207576,-0.004550421057865578,8.771406870039682,-0.9419371589781746,0.984375,r,true,207.0,0.04171185332219958,-0.004479320728836428,8.634353637695312,-0.9272193908691406
-0.0001468433246199427,0.984375,0.042704412269577365,0.009397972775676363,8.668995690724206,1.9077884734623016,0.984375,probability,true,203.0,0.04203715582786523,0.00925112945105642,8.53354263305664,1.8779792785644531
4.683375342943519e-05,0.9843749999999998,0.06923892819223075,-0.0029973602194837998,8.377910311259921,-0.36268058655753976,0.984375,subsets,true,121.0,0.06815706993922714,-0.0029505264660543646,8.247005462646484,-0.3570137023925781
0.0002626593059598878,0.984375,0.0333915258628761,-0.016810195581432874,8.31448993985615,-4.185738699776786,0.984375,h,true,249.0,0.03286978327126867,-0.016547536275472986,8.184576034545898,-4.120336532592773
-0.0028993268033642716,0.984375,0.18807512203508295,0.18555691541531386,8.27530536954365,8.16450427827381,0.984375,perhaps,true,44.0,0.1851364482532848,0.18265758861194958,8.146003723144531,8.036933898925781
-2.062468645720587e-05,0.9843750000000001,0.029535745287698412,0.0013199799332611832,8.122329954117063,0.36299448164682535,0.984375,c,true,275.0,0.029074249267578126,0.0012993552468039773,7.995418548583984,0.35732269287109375
0.0001330337827167849,0.9843749999999996,0.12630389985584078,-0.008514162093874011,8.08344959077381,-0.5449063740079367,0.984375,Î,true,64.0,0.12433040142059326,-0.008381128311157227,7.957145690917969,-0.5363922119140625
2.0521492999015217e-05,0.9843749999999999,0.03298720698042707,-0.0013133755519369635,8.048878503224206,-0.32046363467261907,0.984375,V,true,244.0,0.0324717818713579,-0.0012928540589379482,7.923114776611328,-0.3154563903808594
-0.002960285812458663,0.984375,0.20565563631969885,0.1894582919973545,8.020569816468255,7.388873387896826,0.984375,about,true,39.0,0.20244226700220352,0.18649800618489584,7.8952484130859375,7.2734222412109375
-0.00024769734195646993,0.984375,0.037581563964225156,0.015852629885214062,8.004873124379959,3.376610165550595,0.984375,from,true,213.0,0.03699435202728415,0.015604932543257592,7.879796981811523,3.323850631713867
0.0026792113543950835,0.9843750000000001,0.20901486708307226,-0.17146952668128654,7.942564949156746,-6.515842013888888,0.984375,says,true,38.0,0.20574900978489927,-0.16879031532689145,7.818462371826172,-6.414031982421875
5.826918706862546e-05,0.984375,0.07025875275386993,-0.003729227972392035,7.798721555679563,-0.41394430493551587,0.984375,polynomial,true,111.0,0.06916095974209073,-0.0036709587853234094,7.67686653137207,-0.40747642517089844
-0.0001690683423879475,0.9843750000000001,0.03258102453938408,0.010820373912828725,7.689121791294643,2.553608243427579,0.984375,T,true,236.0,0.03207194603095621,0.010651305570440778,7.568979263305664,2.5137081146240234
0.001907145609708727,0.984375,0.15021487110469187,-0.12205731902135854,7.660958426339285,-6.224923270089286,0.984375,seems,true,51.0,0.14786776374368107,-0.12015017341164981,7.541255950927734,-6.127658843994141
0.0007985537340553586,0.984375,0.13137778964405447,-0.051107438979542966,7.619911799355159,-2.964231460813492,0.984375,complex,true,58.0,0.1293250116808661,-0.05030888524548761,7.500850677490234,-2.9179153442382812
-0.0002793977211036705,0.9843749999999998,0.04183926507484324,0.017881454150634704,7.572906978546627,3.2365432012648814,0.984375,points,true,181.0,0.041185526558048816,0.017602056429531034,7.454580307006836,3.185972213745117
-4.423502086188091e-06,0.9843749999999996,0.007459188650449866,0.00028310413351603027,7.533780536954365,0.2859351748511906,0.984375,+,true,1010.0,0.007342638827786587,0.0002786806314298422,7.416065216064453,0.2814674377441406
0.00037110427552403125,0.984375,0.07947970837686805,-0.023750673633538076,7.471092587425596,-2.232563321552579,0.984375,or,true,94.0,0.07823783793347946,-0.023379569358014045,7.35435676574707,-2.1976795196533203
0.001716404931229376,0.984375,0.15234722981454485,-0.10984991559867995,7.465014260912698,-5.382645864335317,0.984375,only,true,49.0,0.1499668043486926,-0.10813351066745057,7.3483734130859375,-5.298542022705078
-3.109281025235499e-06,0.9843750000000006,0.027393977520116842,0.00019899398561507925,7.3963739304315474,0.0537283761160714,0.984375,point,true,270.0,0.026965946621365016,0.00019588470458984376,7.280805587768555,0.05288887023925781
0.0001313454575008824,0.9843749999999999,0.05698997255355593,-0.008406109280056424,7.294716486855159,-1.0759819878472223,0.984375,denominator,true,128.0,0.056099504232406616,-0.008274763822555542,7.180736541748047,-1.0591697692871094
0.0001308345187110687,0.984375,0.049218338749190155,-0.008373409197508369,7.2350957961309526,-1.2308911520337302,0.984375,âĦ,true,147.0,0.04844930220623406,-0.0082425746787973,7.122047424316406,-1.2116584777832031
-0.0004266142992451656,0.984375,0.042909913524884755,0.027303315151690665,7.165955558655754,4.559653630332341,0.984375,K,true,167.0,0.04223944612605843,0.0268767008524455,7.053987503051758,4.488409042358398
-0.0001271315237139515,0.9843750000000001,0.024862601989978066,0.008136417517692963,7.060978965153771,2.3107425750248014,0.984375,k,true,284.0,0.024474123833884656,0.008009285993979012,6.950651168823242,2.274637222290039
0.0011567739406787153,0.9843750000000001,0.11443959974913805,-0.07403353220343807,6.980815584697421,-4.516045464409722,0.984375,Maybe,true,61.0,0.11265148100305776,-0.07287675826275936,6.871740341186523,-4.44548225402832
-0.0008898000027557293,0.984375,0.0701612478956229,0.05694720017636684,6.945963541666667,5.637772817460317,0.984375,between,true,99.0,0.06906497839725378,0.05605740017361111,6.837432861328125,5.5496826171875
